	Draft_Yr	Pk	Team	Player	College	Yrs	Games	Minutes Played	PTS	TRB	AST	FG_Percentage	3P_Percentage	FT_Percentage	Minutes per Game	Points per Game	TRB per game	Assits per Game	Win Share	WS_per_game	BPM	VORP	Average Win Share at Pick	Draft Score (Win Share - Average Win Share at Pick)
2849	2006	10	OKC	Mouhamed Sene	0.0	3	47	260	103	75	1	0.427	0.0	0.589	5.5	2.2	1.6	0.0	0.3	0.052	-9.3	-0.5	33.60769230769232	-33.30769230769232
2850	2006	11	ORL	J.J. Redick		12	760	19281	9412	1502	1486	0.449	0.415	0.89	25.4	12.4	2.0	2.0	53.1	0.132	0.1	10.2	30.956410256410255	22.143589743589747
2851	2006	12	NOP	Hilton Armstrong		6	292	3378	880	766	102	0.501	0.286	0.582	11.6	3.0	2.6	0.3	3.9	0.055	-2.8	-0.7	20.45384615384615	-16.553846153846152
2852	2006	13	PHI	Thabo Sefolosha	0.0	12	778	18017	4712	3036	1144	0.449	0.347	0.737	23.2	6.1	3.9	1.5	37.2	0.099	1.1	14.1	31.646153846153855	5.553846153846148
2853	2006	14	UTA	Ronnie Brewer		8	502	11539	3940	1427	828	0.49	0.254	0.675	23.0	7.8	2.8	1.6	30.4	0.127	1.7	10.7	22.646153846153844	7.753846153846155
2854	2006	15	NOP	Cedric Simmons		3	75	705	163	141	14	0.409	0.0	0.39	9.4	2.2	1.9	0.2	0.1	0.005	-5.7	-0.7	19.446153846153845	-19.346153846153843
2855	2006	16	CHI	Rodney Carney		5	299	4600	1778	588	132	0.422	0.338	0.704	15.4	5.9	2.0	0.4	6.2	0.064	-2.7	-0.8	19.743589743589748	-13.543589743589749
2856	2006	17	IND	Shawne Williams		7	314	5368	1769	945	220	0.403	0.339	0.755	17.1	5.6	3.0	0.7	6.7	0.06	-2.0	0.0	16.54615384615385	-9.84615384615385
2857	2006	18	WAS	Oleksiy Pecherov	0.0	3	111	1044	438	266	20	0.386	0.29	0.793	9.4	3.9	2.4	0.2	0.5	0.025	-7.0	-1.3	23.635897435897427	-23.135897435897427
2858	2006	19	SAC	Quincy Douby		3	143	1535	588	152	93	0.389	0.312	0.884	10.7	4.1	1.1	0.7	0.0	0.0	-5.4	-1.3	15.235897435897433	-15.235897435897433
2859	2006	20	NYK	Renaldo Balkman		6	221	3064	894	769	132	0.51	0.172	0.542	13.9	4.0	3.5	0.6	7.2	0.113	0.9	2.2	15.551282051282048	-8.351282051282048
2860	2006	21	PHO	Rajon Rondo		12	779	24750	8143	3746	6608	0.463	0.309	0.604	31.8	10.5	4.8	8.5	57.0	0.111	1.6	22.4	18.5051282051282	38.4948717948718
2861	2006	22	BRK	Marcus Williams		4	203	3095	1128	361	574	0.386	0.321	0.767	15.2	5.6	1.8	2.8	0.0	-0.001	-4.6	-2.0	11.794871794871792	-11.794871794871792
2862	2006	23	BRK	Josh Boone		4	256	4482	1340	1258	125	0.544	0.0	0.445	17.5	5.2	4.9	0.5	9.1	0.097	-1.9	0.1	15.797435897435898	-6.6974358974358985
2863	2006	24	MEM	Kyle Lowry		12	791	24568	11429	3342	4660	0.425	0.37	0.803	31.1	14.4	4.2	5.9	80.0	0.156	3.9	36.4	22.443589743589747	57.55641025641025
2864	2006	25	CLE	Shannon Brown		9	408	7329	3118	760	458	0.42	0.332	0.807	18.0	7.6	1.9	1.1	9.2	0.06	-2.3	-0.6	10.999999999999998	-1.799999999999999
2865	2006	26	LAL	Jordan Farmar		10	504	9840	3888	958	1453	0.423	0.374	0.739	19.5	7.7	1.9	2.9	13.9	0.068	-1.4	1.6	13.42051282051282	0.47948717948717956
2866	2006	27	PHO	Sergio Rodriguez	0.0	5	353	5281	1747	525	1183	0.409	0.337	0.739	15.0	4.9	1.5	3.4	4.3	0.039	-3.2	-1.6	12.725641025641027	-8.425641025641028
2867	2006	28	DAL	Maurice Ager		4	82	505	169	46	19	0.339	0.25	0.566	6.2	2.1	0.6	0.2	-0.9	-0.089	-10.4	-1.1	11.712820512820512	-12.612820512820512
2868	2006	29	NYK	Mardy Collins		4	189	2771	742	336	327	0.38	0.299	0.599	14.7	3.9	1.8	1.7	-1.6	-0.027	-4.9	-2.0	13.070270270270269	-14.670270270270269
2869	2006	30	POR	Joel Freeland	0.0	3	151	1821	477	518	65	0.459	0.0	0.728	12.1	3.2	3.4	0.4	3.2	0.084	-2.5	-0.2	10.705128205128206	-7.505128205128206
2870	2006	31	POR	James White		3	67	583	182	68	35	0.438	0.34	0.676	8.7	2.7	1.0	0.5	0.8	0.062	-3.4	-0.2	11.017948717948718	-10.217948717948717
2871	2006	32	HOU	Steve Novak		11	467	5657	2177	591	132	0.437	0.43	0.877	12.1	4.7	1.3	0.3	14.5	0.123	-0.9	1.6	4.823076923076925	9.676923076923075
2872	2006	33	ATL	Solomon Jones		8	281	3092	839	654	99	0.467	0.111	0.717	11.0	3.0	2.3	0.4	5.0	0.078	-2.9	-0.7	7.058974358974358	-2.058974358974358
2873	2006	34	LAC	Paul Davis		4	82	702	217	158	32	0.402	0.0	0.732	8.6	2.6	1.9	0.4	0.5	0.035	-4.7	-0.5	4.223076923076923	-3.723076923076923
2874	2006	35	TOR	P.J. Tucker		7	500	13923	3703	2844	728	0.426	0.356	0.748	27.8	7.4	5.7	1.5	25.0	0.086	0.8	9.9	11.22051282051282	13.77948717948718
2875	2006	36	MIN	Craig Smith		6	403	6826	3080	1567	322	0.553	0.037	0.661	16.9	7.6	3.9	0.8	16.0	0.113	-1.5	0.9	5.861538461538462	10.138461538461538
2876	2006	37	MIN	Bobby Jones		2	91	867	288	149	44	0.442	0.306	0.685	9.5	3.2	1.6	0.5	1.1	0.06	-3.5	-0.3	6.810256410256411	-5.710256410256411
2877	2006	38	GSW	Kosta Perovic	0.0	1	7	38	10	13	1	0.3	0.0	0.667	5.4	1.4	1.9	0.1	0.0	0.06	-6.7	0.0	6.187179487179488	-6.187179487179488
2878	2006	39	MIL	David Noel		1	68	792	184	123	65	0.367	0.321	0.86	11.6	2.7	1.8	1.0	0.4	0.024	-3.4	-0.3	5.035897435897437	-4.635897435897436
2879	2006	40	OKC	Denham Brown		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.402564102564104	-5.402564102564104
2880	2006	41	ORL	James Augustine		2	27	156	42	33	4	0.514	0.0	0.5	5.8	1.6	1.2	0.1	0.3	0.101	-2.2	0.0	4.387179487179487	-4.087179487179487
2881	2006	42	CLE	Daniel Gibson		7	397	9316	3115	792	775	0.402	0.407	0.78	23.5	7.8	2.0	2.0	16.0	0.082	-1.0	2.3	5.2615384615384615	10.73846153846154
2882	2006	43	NOP	Marcus Vinicius	0.0	2	26	172	50	19	7	0.457	0.421	0.556	6.6	1.9	0.7	0.3	0.2	0.056	-3.6	-0.1	7.93333333333333	-7.73333333333333
2883	2006	44	ORL	Lior Eliyahu	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.497435897435897	-2.497435897435897
2884	2006	45	IND	Alexander Johnson		2	102	1302	439	275	30	0.517	0.0	0.672	12.8	4.3	2.7	0.3	1.5	0.056	-4.3	-0.7	10.410256410256412	-8.910256410256412
2885	2006	46	UTA	Dee Brown		2	68	711	140	69	119	0.34	0.25	0.643	10.5	2.1	1.0	1.8	0.1	0.008	-4.1	-0.4	8.374358974358975	-8.274358974358975
2886	2006	47	UTA	Paul Millsap		12	875	25826	12445	6499	2025	0.491	0.33	0.734	29.5	14.2	7.4	2.3	82.1	0.153	3.3	34.3	7.692307692307693	74.4076923076923
2887	2006	48	WAS	Vladimir Veremeenko	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.302564102564102	-6.302564102564102
2888	2006	49	DEN	Leon Powe		5	239	3320	1484	911	78	0.515	0.0	0.682	13.9	6.2	3.8	0.3	12.0	0.174	-2.3	-0.2	2.543589743589744	9.456410256410257
2889	2006	50	CHH	Ryan Hollins		10	518	6134	1913	1140	151	0.584	0.0	0.649	11.8	3.7	2.2	0.3	10.4	0.081	-2.6	-1.0	3.710256410256411	6.689743589743589
2890	2006	51	LAL	Cheikh Samb	0.0	2	22	114	22	31	1	0.25	0.0	0.444	5.2	1.0	1.4	0.0	-0.1	-0.056	-9.2	-0.2	2.687179487179488	-2.787179487179488
2891	2006	52	LAC	Guillermo Diaz		1	6	18	5	2	1	0.25	0.0	0.6	3.0	0.8	0.3	0.2	0.0	0.033	-5.9	0.0	1.794871794871795	-1.794871794871795
2892	2006	53	OKC	Yotam Halperin	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.241025641025642	-4.241025641025642
2893	2006	54	BRK	Hassan Adams		2	73	547	185	84	14	0.534	0.0	0.643	7.5	2.5	1.2	0.2	0.8	0.072	-4.4	-0.3	2.833333333333333	-2.033333333333333
2894	2006	55	CLE	Ejike Ugboaja	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.515151515151515	-2.515151515151515
2895	2006	56	TOR	Edin Bavcic	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.236363636363635	-4.236363636363635
2896	2006	57	MIN	Loukas Mavrokefalidis	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.251515151515151	-6.251515151515151
2897	2006	58	DAL	J.R. Pinnock		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2249999999999996	-2.2249999999999996
2898	2006	59	SAS	Damir Markota	0.0	1	30	170	51	31	6	0.365	0.375	0.636	5.7	1.7	1.0	0.2	-0.2	-0.07	-9.0	-0.3	-0.029166666666666664	-0.17083333333333334
2899	2006	60	DET	Will Blalock		1	14	166	25	15	17	0.3	0.2	1.0	11.9	1.8	1.1	1.2	-0.1	-0.032	-5.7	-0.2	3.1826086956521746	-3.2826086956521747
2900	2007	1	POR	Greg Oden		3	105	2028	840	656	51	0.574	0.0	0.658	19.3	8.0	6.2	0.5	7.3	0.174	1.1	1.6	70.7974358974359	-63.497435897435906
2901	2007	2	OKC	Kevin Durant		11	771	28603	20913	5495	3029	0.49	0.384	0.882	37.1	27.1	7.1	3.9	130.2	0.219	5.1	51.5	47.702564102564104	82.49743589743588
2902	2007	3	ATL	Al Horford		11	718	23812	10167	6139	2265	0.525	0.37	0.75	33.2	14.2	8.6	3.2	78.3	0.158	3.1	30.7	57.4051282051282	20.894871794871797
2903	2007	4	MEM	Mike Conley		11	718	23358	10255	2088	4060	0.441	0.377	0.814	32.5	14.3	2.9	5.7	63.4	0.13	1.8	22.5	46.5871794871795	16.8128205128205
2904	2007	5	BOS	Jeff Green		10	783	23722	10374	3566	1234	0.438	0.332	0.799	30.3	13.2	4.6	1.6	36.6	0.074	-1.3	4.0	49.776923076923076	-13.176923076923075
2905	2007	6	MIL	Yi Jianlian	0.0	5	272	6038	2148	1339	192	0.404	0.333	0.78	22.2	7.9	4.9	0.7	3.1	0.025	-4.7	-4.1	22.171794871794877	-19.071794871794875
2906	2007	7	MIN	Corey Brewer		11	783	18246	6941	2203	1209	0.425	0.283	0.713	23.3	8.9	2.8	1.5	21.5	0.057	-1.0	4.6	34.13589743589743	-12.635897435897427
2907	2007	8	CHH	Brandan Wright		10	428	6949	2976	1560	199	0.607	0.0	0.674	16.2	7.0	3.6	0.5	26.2	0.181	1.6	6.4	28.56666666666666	-2.36666666666666
2908	2007	9	CHI	Joakim Noah		11	625	17903	5569	5804	1811	0.49	0.0	0.699	28.6	8.9	9.3	2.9	59.6	0.16	4.2	27.8	42.99487179487179	16.60512820512821
2909	2007	10	SAC	Spencer Hawes		10	684	15541	5932	3893	1271	0.457	0.35	0.716	22.7	8.7	5.7	1.9	22.6	0.07	-0.7	5.0	33.60769230769232	-11.007692307692317
2910	2007	11	ATL	Acie Law		4	188	2385	725	195	309	0.413	0.235	0.778	12.7	3.9	1.0	1.6	1.6	0.032	-5.4	-2.0	30.956410256410255	-29.356410256410253
2911	2007	12	PHI	Thaddeus Young		11	820	25201	11020	4876	1286	0.499	0.326	0.675	30.7	13.4	5.9	1.6	52.7	0.1	0.5	15.9	20.45384615384615	32.24615384615385
2912	2007	13	NOP	Julian Wright		4	231	3049	907	531	182	0.499	0.262	0.584	13.2	3.9	2.3	0.8	3.9	0.061	-1.3	0.5	31.646153846153855	-27.746153846153856
2913	2007	14	LAC	Al Thornton		4	296	8274	3527	1233	353	0.452	0.293	0.747	28.0	11.9	4.2	1.2	6.1	0.035	-3.5	-3.1	22.646153846153844	-16.546153846153842
2914	2007	15	DET	Rodney Stuckey		10	651	17890	8185	1912	2333	0.423	0.3	0.824	27.5	12.6	2.9	3.6	28.7	0.077	-1.4	2.7	19.446153846153845	9.253846153846155
2915	2007	16	WAS	Nick Young		11	716	16382	8185	1426	685	0.418	0.376	0.836	22.9	11.4	2.0	1.0	18.6	0.054	-3.4	-5.7	19.743589743589748	-1.1435897435897466
2916	2007	17	BRK	Sean Williams		4	137	1978	581	472	47	0.511	0.0	0.624	14.4	4.2	3.4	0.3	3.0	0.073	-2.0	0.0	16.54615384615385	-13.54615384615385
2917	2007	18	GSW	Marco Belinelli	0.0	11	724	16850	7180	1471	1228	0.427	0.377	0.841	23.3	9.9	2.0	1.7	27.2	0.077	-1.6	1.6	23.635897435897427	3.5641025641025728
2918	2007	19	LAL	Javaris Crittenton		2	113	1853	595	276	201	0.442	0.231	0.638	16.4	5.3	2.4	1.8	0.1	0.002	-4.3	-1.1	15.235897435897433	-15.135897435897434
2919	2007	20	MIA	Jason Smith		10	596	9839	3712	2023	439	0.47	0.332	0.781	16.5	6.2	3.4	0.7	13.9	0.068	-2.6	-1.5	15.551282051282048	-1.6512820512820472
2920	2007	21	PHI	Daequan Cook		6	328	5993	2114	703	243	0.369	0.359	0.813	18.3	6.4	2.1	0.7	4.9	0.039	-3.6	-2.4	18.5051282051282	-13.605128205128201
2921	2007	22	CHH	Jared Dudley		11	788	18452	6272	2621	1278	0.467	0.396	0.733	23.4	8.0	3.3	1.6	40.3	0.105	1.2	14.8	11.794871794871792	28.505128205128205
2922	2007	23	NYK	Wilson Chandler		10	590	18376	7953	3214	1085	0.445	0.341	0.769	31.1	13.5	5.4	1.8	26.8	0.07	-0.7	5.8	15.797435897435898	11.002564102564103
2923	2007	24	PHO	Rudy Fernandez	0.0	4	249	5965	2254	608	554	0.399	0.36	0.84	24.0	9.1	2.4	2.2	14.2	0.114	1.8	5.7	22.443589743589747	-8.243589743589748
2924	2007	25	UTA	Morris Almond		3	38	361	119	46	12	0.381	0.292	0.743	9.5	3.1	1.2	0.3	0.0	0.005	-6.4	-0.4	10.999999999999998	-10.999999999999998
2925	2007	26	HOU	Aaron Brooks		10	645	13439	6259	1079	1925	0.413	0.37	0.837	20.8	9.7	1.7	3.0	19.2	0.069	-1.8	0.8	13.42051282051282	5.7794871794871785
2926	2007	27	DET	Arron Afflalo		11	762	20829	8198	2176	1386	0.45	0.386	0.825	27.3	10.8	2.9	1.8	33.5	0.077	-1.1	4.5	12.725641025641027	20.774358974358975
2927	2007	28	SAS	Tiago Splitter	0.0	7	355	6812	2816	1779	423	0.555	0.143	0.697	19.2	7.9	5.0	1.2	25.3	0.178	1.9	6.7	11.712820512820512	13.587179487179489
2928	2007	29	PHO	Alando Tucker		3	51	426	211	49	16	0.423	0.294	0.783	8.4	4.1	1.0	0.3	0.4	0.045	-6.7	-0.5	13.070270270270269	-12.670270270270269
2929	2007	30	PHI	Petteri Koponen	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.705128205128206	-10.705128205128206
2930	2007	31	OKC	Carl Landry		9	513	11524	5541	2533	355	0.535	0.3	0.785	22.5	10.8	4.9	0.7	35.9	0.149	-1.1	2.6	11.017948717948718	24.88205128205128
2931	2007	32	BOS	Gabe Pruitt		2	62	461	125	51	52	0.321	0.283	0.783	7.4	2.0	0.8	0.8	0.4	0.043	-3.1	-0.1	4.823076923076925	-4.423076923076924
2932	2007	33	SAS	Marcus Williams		2	13	39	14	12	3	0.318	0.0	0.0	3.0	1.1	0.9	0.2	-0.1	-0.084	-7.5	-0.1	7.058974358974358	-7.1589743589743575
2933	2007	34	DAL	Nick Fazekas		1	26	269	107	89	11	0.561	0.0	0.682	10.3	4.1	3.4	0.4	0.8	0.148	-0.1	0.1	4.223076923076923	-3.4230769230769234
2934	2007	35	OKC	Glen Davis		8	514	10865	4111	2236	457	0.447	0.182	0.7	21.1	8.0	4.4	0.9	18.6	0.082	-2.3	-0.8	11.22051282051282	7.379487179487182
2935	2007	36	GSW	Jermareo Davidson		2	52	433	162	96	14	0.425	0.0	0.578	8.3	3.1	1.8	0.3	0.0	0.0	-7.6	-0.6	5.861538461538462	-5.861538461538462
2936	2007	37	POR	Josh McRoberts		11	433	8271	2333	1686	901	0.463	0.34	0.705	19.1	5.4	3.9	2.1	18.5	0.107	1.0	6.2	6.810256410256411	11.689743589743589
2937	2007	38	PHI	Kyrylo Fesenko	0.0	5	135	1107	305	269	40	0.496	0.0	0.41	8.2	2.3	2.0	0.3	0.9	0.038	-4.0	-0.6	6.187179487179488	-5.287179487179488
2938	2007	39	MIA	Stanko Barac	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.035897435897437	-5.035897435897437
2939	2007	40	LAL	Sun Yue	0.0	1	10	28	6	0	2	0.273	0.0	0.0	2.8	0.6	0.0	0.2	-0.1	-0.226	-15.2	-0.1	5.402564102564104	-5.502564102564103
2940	2007	41	MIN	Chris Richard		2	70	780	135	194	25	0.483	0.0	0.605	11.1	1.9	2.8	0.4	0.7	0.045	-3.5	-0.3	4.387179487179487	-3.6871794871794865
2941	2007	42	POR	Derrick Byars		1	2	37	10	11	1	0.273	0.0	1.0	18.5	5.0	5.5	0.5	0.1	0.147	0.6	0.0	5.2615384615384615	-5.161538461538462
2942	2007	43	NOP	Adam Haluska		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.93333333333333	-7.93333333333333
2943	2007	44	ORL	Reyshawn Terry		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.497435897435897	-2.497435897435897
2944	2007	45	LAC	Jared Jordan		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.410256410256412	-10.410256410256412
2945	2007	46	GSW	Stephane Lasme		1	16	303	83	53	3	0.451	0.0	0.594	18.9	5.2	3.3	0.2	0.3	0.041	-2.8	-0.1	8.374358974358975	-8.074358974358974
2946	2007	47	WAS	Dominic McGuire		6	342	5348	939	1169	422	0.419	0.188	0.658	15.6	2.7	3.4	1.2	4.1	0.037	-1.6	0.6	7.692307692307693	-3.5923076923076938
2947	2007	48	LAL	Marc Gasol	0.0	10	716	24129	10850	5487	2391	0.487	0.344	0.779	33.7	15.2	7.7	3.3	73.5	0.146	3.5	33.3	6.302564102564102	67.1974358974359
2948	2007	49	CHI	Aaron Gray		7	318	3851	1066	1190	207	0.509	0.0	0.562	12.1	3.4	3.7	0.7	6.2	0.077	-1.8	0.2	2.543589743589744	3.6564102564102563
2949	2007	50	DAL	Renaldas Seibutis	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.710256410256411	-3.710256410256411
2950	2007	51	CHI	JamesOn Curry		1	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.687179487179488	-2.687179487179488
2951	2007	52	POR	Taurean Green		1	17	74	27	10	11	0.28	0.182	0.917	4.4	1.6	0.6	0.6	-0.1	-0.066	-8.2	-0.1	1.794871794871795	-1.894871794871795
2952	2007	53	POR	Demetris Nichols		2	18	58	22	7	2	0.281	0.2	0.5	3.2	1.2	0.4	0.1	-0.2	-0.203	-15.3	-0.2	4.241025641025642	-4.441025641025642
2953	2007	54	HOU	Brad Newley	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.833333333333333	-2.833333333333333
2954	2007	55	UTA	Herbert Hill		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.515151515151515	-2.515151515151515
2955	2007	56	MIL	Ramon Sessions		11	691	16119	7141	1840	2807	0.434	0.316	0.791	23.3	10.3	2.7	4.1	28.8	0.086	-1.9	0.5	4.236363636363635	24.563636363636366
2956	2007	57	DET	Sammy Mejia		0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.251515151515151	-6.251515151515151
2957	2007	58	SAS	Giorgos Printezis	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2249999999999996	-2.2249999999999996
2958	2007	59	PHO	D.J. Strawberry		1	33	270	73	28	30	0.315	0.24	0.474	8.2	2.2	0.8	0.9	-0.2	-0.031	-5.1	-0.2	-0.029166666666666664	-0.17083333333333334
2959	2007	60	DAL	Milovan Rakovic	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1826086956521746	-3.1826086956521746
2960	2008	1	CHI	Derrick Rose		9	495	16712	9364	1770	2836	0.451	0.296	0.822	33.8	18.9	3.6	5.7	34.2	0.098	0.4	10.0	70.7974358974359	-36.5974358974359
2961	2008	2	MIA	Michael Beasley		10	583	13626	7387	2801	763	0.464	0.352	0.76	23.4	12.7	4.8	1.3	15.3	0.054	-3.2	-4.2	47.702564102564104	-32.4025641025641
2962	2008	3	MIN	O.J. Mayo		8	547	16919	7574	1706	1607	0.429	0.373	0.82	30.9	13.8	3.1	2.9	21.8	0.062	-0.8	5.1	57.4051282051282	-35.605128205128196
2963	2008	4	OKC	Russell Westbrook		10	748	25700	17184	4953	6113	0.435	0.311	0.814	34.4	23.0	6.6	8.2	90.1	0.168	6.6	56.0	46.5871794871795	43.5128205128205
2964	2008	5	MEM	Kevin Love		10	635	20425	11632	7158	1471	0.444	0.37	0.824	32.2	18.3	11.3	2.3	76.9	0.181	2.8	24.8	49.776923076923076	27.12307692307693
2965	2008	6	NYK	Danilo Gallinari	0.0	9	481	14993	7374	2252	940	0.419	0.367	0.865	31.2	15.3	4.7	2.0	42.2	0.135	1.0	11.2	22.171794871794877	20.028205128205126
2966	2008	7	LAC	Eric Gordon		10	561	18625	9394	1421	1713	0.43	0.376	0.816	33.2	16.7	2.5	3.1	31.0	0.08	-0.7	6.2	34.13589743589743	-3.1358974358974265
2967	2008	8	MIL	Joe Alexander		2	67	745	282	120	44	0.41	0.34	0.698	11.1	4.2	1.8	0.7	0.5	0.03	-3.3	-0.2	28.56666666666666	-28.06666666666666
2968	2008	9	CHH	D.J. Augustin		10	726	17150	6980	1318	2778	0.407	0.376	0.863	23.6	9.6	1.8	3.8	35.0	0.098	-1.6	1.6	42.99487179487179	-7.994871794871791
2969	2008	10	BRK	Brook Lopez		10	636	19853	11405	4299	993	0.502	0.335	0.789	31.2	17.9	6.8	1.6	53.4	0.129	0.9	14.3	33.60769230769232	19.79230769230768
2970	2008	11	IND	Jerryd Bayless		10	552	11829	4700	1173	1555	0.414	0.366	0.824	21.4	8.5	2.1	2.8	18.7	0.076	-1.8	0.5	30.956410256410255	-12.256410256410255
2971	2008	12	SAC	Jason Thompson		8	588	14819	5210	3880	635	0.496	0.143	0.657	25.2	8.9	6.6	1.1	23.8	0.077	-1.7	1.3	20.45384615384615	3.3461538461538503
2972	2008	13	POR	Brandon Rush		9	481	10564	3250	1413	468	0.426	0.402	0.706	22.0	6.8	2.9	1.0	11.2	0.051	-1.7	0.7	31.646153846153855	-20.446153846153855
2973	2008	14	GSW	Anthony Randolph		6	252	3841	1789	1078	187	0.453	0.241	0.74	15.2	7.1	4.3	0.7	5.8	0.072	-2.1	-0.1	22.646153846153844	-16.846153846153843
2974	2008	15	PHO	Robin Lopez		10	692	16043	6239	3759	553	0.527	0.2	0.76	23.2	9.0	5.4	0.8	40.2	0.12	0.2	8.9	19.446153846153845	20.75384615384616
2975	2008	16	PHI	Marreese Speights		10	705	10640	5592	2875	461	0.459	0.356	0.797	15.1	7.9	4.1	0.7	25.8	0.116	-2.8	-2.2	19.743589743589748	6.056410256410253
2976	2008	17	TOR	Roy Hibbert		9	662	16389	6611	4173	885	0.465	0.25	0.755	24.8	10.0	6.3	1.3	35.9	0.105	0.2	9.1	16.54615384615385	19.35384615384615
2977	2008	18	WAS	JaVale McGee		10	558	9331	4176	2653	188	0.559	0.067	0.582	16.7	7.5	4.8	0.3	25.9	0.133	-0.5	3.6	23.635897435897427	2.264102564102572
2978	2008	19	CLE	J.J. Hickson		8	534	11925	5081	3639	449	0.505	0.0	0.617	22.3	9.5	6.8	0.8	21.9	0.088	-2.3	-0.9	15.235897435897433	6.664102564102565
2979	2008	20	CHH	Alexis Ajinca	0.0	7	293	3905	1553	1150	143	0.503	0.286	0.797	13.3	5.3	3.9	0.5	7.5	0.093	-2.5	-0.5	15.551282051282048	-8.051282051282048
2980	2008	21	BRK	Ryan Anderson		10	622	16433	7933	3352	565	0.423	0.382	0.855	26.4	12.8	5.4	0.9	47.0	0.137	0.7	11.4	18.5051282051282	28.4948717948718
2981	2008	22	ORL	Courtney Lee		10	753	21165	7522	2041	1304	0.451	0.389	0.856	28.1	10.0	2.7	1.7	38.2	0.087	-0.1	9.9	11.794871794871792	26.40512820512821
2982	2008	23	UTA	Kosta Koufos		10	644	10769	3757	3275	323	0.537	0.0	0.587	16.7	5.8	5.1	0.5	27.6	0.123	-0.8	3.3	15.797435897435898	11.802564102564103
2983	2008	24	OKC	Serge Ibaka	0.0	9	679	19614	8186	4891	446	0.512	0.367	0.761	28.9	12.1	7.2	0.7	57.8	0.141	0.6	13.1	22.443589743589747	35.35641025641025
2984	2008	25	HOU	Nicolas Batum	0.0	10	692	21874	8340	3647	2654	0.434	0.355	0.839	31.6	12.1	5.3	3.8	50.4	0.111	2.6	25.1	10.999999999999998	39.4
2985	2008	26	SAS	George Hill		10	666	19169	7706	2105	2189	0.453	0.383	0.8	28.8	11.6	3.2	3.3	57.1	0.143	1.9	18.6	13.42051282051282	43.67948717948718
2986	2008	27	NOP	Darrell Arthur		9	503	8945	3282	1768	409	0.444	0.352	0.765	17.8	6.5	3.5	0.8	12.3	0.066	-1.9	0.3	12.725641025641027	-0.4256410256410259
2987	2008	28	MEM	Donte Greene		4	253	4259	1541	600	183	0.406	0.304	0.701	16.8	6.1	2.4	0.7	1.5	0.017	-3.8	-2.0	11.712820512820512	-10.212820512820512
2988	2008	29	DET	D.J. White		6	138	2111	810	437	80	0.507	0.333	0.72	15.3	5.9	3.2	0.6	3.8	0.087	-3.4	-0.7	13.070270270270269	-9.27027027027027
2989	2008	30	BOS	J.R. Giddens		2	38	247	73	54	13	0.476	0.0	0.565	6.5	1.9	1.4	0.3	0.1	0.027	-4.6	-0.2	10.705128205128206	-10.605128205128207
2990	2008	31	MIN	Nikola Pekovic	0.0	6	271	6744	3405	1807	199	0.518	0.0	0.76	24.9	12.6	6.7	0.7	18.8	0.134	-0.8	2.0	11.017948717948718	7.782051282051283
